"","item_no","index","IC_LT_alt_targ","IC_ST_alt_max","VLrc_real","Mpc","prog_name","orig_prog","discrimination","difficulty","guessing","inattention","answer"
"2870",2870,3318,11.02066208,12.99388189,11,0.444469445,"prog24_I-II-iii-I_3_dim_2s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.9770548386294,0.16,0.97,3
"2871",2871,1771,11.00458779,12.99388189,10,0.650691677,"prog13_I-V-II-V_3_dim_4s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.13263580254868,0.16,0.97,3
"2872",2872,4500,10.88071962,12.87843415,8,0.54559929,"prog32_I-viio-IV-I_4_dim_6.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.15263672612601,0.16,0.97,4
"2873",2873,1362,11.03045312,12.87843415,17,0.818045437,"prog10_I-IV-I-V_3_aug_5s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.00415090559309,0.16,0.97,3
"2874",2874,1902,10.71721455,12.87843415,14,0.860980469,"prog14_I-bVII-I-IV_3_min_5s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.07109671270555,0.16,0.97,3
"2875",2875,2162,10.90414525,12.87843415,11,0.274970546,"prog16_I-bVII-IV-bVII_2_aug_6.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.897780760832537,0.16,0.97,2
"2876",2876,377,6.20982867,12.87843415,11,0.600184932,"prog03_I-V-II-I_4_maj_1f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.604608016269211,0.16,0.97,4
"2877",2877,932,11.04256156,12.99388189,7,0.48744978,"prog07_I-II-V-I_3_aug_2f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.11673737730799,0.16,0.97,3
"2878",2878,3124,10.67190672,12.99388189,7,0.580018445,"prog23_i-bVI-bVII-i_2_min_5s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.14815657189133,0.16,0.97,2
"2879",2879,3963,10.17887743,12.87843415,9,0.259739858,"prog29_I-IV-V-IV_2_min_2f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-0.898032655503327,0.16,0.97,2
"2880",2880,4441,10.7901622,12.99388189,8,0.650691677,"prog32_I-viio-IV-I_3_min_6.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.15649334491364,0.16,0.97,3
"2881",2881,1910,11.02430432,12.87843415,17,0.650691677,"prog14_I-bVII-I-IV_3_dim_3s.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.922732238995535,0.16,0.97,3
"2882",2882,2951,11.90517552,13.57872648,14,0.48744978,"prog21_I-IV-I-bVII_4_aug_1f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.01389654196544,0.16,0.97,4
"2883",2883,4767,10.2390046,12.87843415,3,0.704981789,"prog34_I-V-bvo-I_4_min_4s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.24376225429532,0.16,0.97,4
"2884",2884,2967,10.01607132,12.87843415,6,0.580018445,"prog22_I-V-IV-V_2_maj_3s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.1179751252504,0.16,0.97,2
"2885",2885,3282,10.67351652,12.99388189,9,0.274970546,"prog24_I-II-iii-I_2_aug_2f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.963355869074567,0.16,0.97,2
"2886",2886,4599,11.01518908,12.87900881,7,0.48744978,"prog33_I-ii-I-ii_3_aug_2s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.17404074734586,0.16,0.97,3
"2887",2887,2818,12.33072339,12.87843415,5,0.48744978,"prog20_I-ii-bVII-I_4_aug_5f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.31876902392417,0.16,0.97,4
"2888",2888,2674,12.21511394,12.78478819,9,0.48744978,"prog19_I-vi-IV-V_4_aug_3s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.20639062557504,0.16,0.97,4
"2889",2889,2243,11.71144929,12.87843415,8,0.828625868,"prog16_I-bVII-IV-bVII_4_dim_5s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.32492306837842,0.16,0.97,4
"2890",2890,4836,10.90414525,12.87843415,7,0.274970546,"prog35_I-V-bvo-V_2_aug_3s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.02260379940956,0.16,0.97,2
"2891",2891,2760,10.9932896,12.99388189,8,0.569809353,"prog20_I-ii-bVII-I_3_dim_5s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.13075205782467,0.16,0.97,3
"2892",2892,2027,8.095704709,12.87843415,12,0.742483976,"prog15_I-V-I-IV_3_maj_3s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.810633783627372,0.16,0.97,3
"2893",2893,3779,11.16380038,12.78478819,13,0.852723303,"prog27_I-IV-ii-bVII_4_min_4f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.13075205782467,0.16,0.97,4
"2894",2894,4238,10.08456332,13.57937487,14,0.860980469,"prog31_i-bVII-i-bVII_2_maj_4s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.0094303157359,0.16,0.97,2
"2895",2895,3843,10.94644015,12.78478819,1,0.818045437,"prog28_I-II-V-iii_2_aug_0.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.37738816514711,0.16,0.97,2
"2896",2896,709,8.316537334,3.698495583,8,0.415467213,"prog06_I-IV-V-I_2_maj_2s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.801762230878859,0.16,0.97,2
"2897",2897,2201,11.0462038,12.99388189,9,0.758987225,"prog16_I-bVII-IV-bVII_3_aug_2f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.1756817736328,0.16,0.97,3
"2898",2898,1635,10.9628187,12.87900881,9,0.48744978,"prog12_I-bVII-I-bVII_3_aug_1f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.08179204249268,0.16,0.97,3
"2899",2899,764,9.205643323,12.99388189,5,0.7487108,"prog06_I-IV-V-I_3_min_0.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.10658429289078,0.16,0.97,3
"2900",2900,3866,7.584401174,3.904439377,6,0.655551937,"prog28_I-II-V-iii_3_min_0.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-0.896270540885399,0.16,0.97,3
"2901",2901,4670,10.25656879,12.99388189,1,0.496172429,"prog34_I-V-bvo-I_2_min_3f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.23497762280109,0.16,0.97,2
"2902",2902,2573,10.92454067,12.78478819,7,0.72522931,"prog19_I-vi-IV-V_2_dim_6.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.20571238404231,0.16,0.97,2
"2903",2903,1184,9.668653773,12.87900881,9,0.852723303,"prog09_I-II-I-II_3_maj_5f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.12014490652782,0.16,0.97,3
"2904",2904,2324,9.365629755,12.78478819,8,0.259739858,"prog17_i-bVI-bVII-bIII_3_min_5f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.856698797370234,0.16,0.97,3
"2905",2905,2732,7.245547402,12.99388189,9,0.496172429,"prog20_I-ii-bVII-I_3_maj_3s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.70061231187713,0.16,0.97,3
"2906",2906,2829,10.31532982,12.87843415,8,0.947912509,"prog21_I-IV-I-bVII_2_maj_5f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.21285832645764,0.16,0.97,2
"2907",2907,548,12.43838966,12.87843415,15,0.703285961,"prog04_I-V-IV-I_4_dim_4f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.12887190860114,0.16,0.97,4
"2908",2908,3367,11.60500655,12.87843415,16,0.443290865,"prog24_I-II-iii-I_4_dim_3s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.919390881666623,0.16,0.97,4
"2909",2909,1441,10.80298531,12.87843415,10,0.54559929,"prog11_I-IV-bVII-IV_2_dim_4f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.0425346688767,0.16,0.97,2
"2910",2910,742,10.94644015,12.99388189,9,0.818045437,"prog06_I-IV-V-I_2_aug_1f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.24094213288936,0.16,0.97,2
"2911",2911,3100,12.46028914,12.87843415,7,0.48744978,"prog22_I-V-IV-V_4_aug_5f.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.24978363001051,0.16,0.97,4
"2912",2912,2245,11.89324846,12.87843415,1,0.758987225,"prog16_I-bVII-IV-bVII_4_aug_0.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.55261890445126,0.16,0.97,4
"2913",2913,4129,10.94644015,13.57937487,14,0.818045437,"prog30_I-vi-I-vi_2_aug_2s.mp3","original_prog30_I-vi-I-vi.mp3",1.48242098468641,-1.110571650166,0.16,0.97,2
"2914",2914,943,7.998221609,12.87843415,16,0.600184932,"prog07_I-II-V-I_4_maj_2f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.617812809295317,0.16,0.97,4
"2915",2915,3988,10.86305505,12.87843415,7,0.48744978,"prog29_I-IV-V-IV_2_aug_2s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.13075205782467,0.16,0.97,2
"2916",2916,4971,10.94644015,13.57937487,3,0.48744978,"prog36_I-viio-I-viio_2_aug_0.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.25191820386507,0.16,0.97,2
"2917",2917,556,12.46028914,12.87843415,17,0.758987225,"prog04_I-V-IV-I_4_aug_2f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.110264363901,0.16,0.97,4
"2918",2918,4575,10.82979087,12.87900881,19,0.600184932,"prog33_I-ii-I-ii_3_min_2s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.81485805997409,0.16,0.97,3
"2919",2919,1608,10.09348728,12.87900881,18,0.852723303,"prog12_I-bVII-I-bVII_3_maj_5s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-0.891250606417749,0.16,0.97,3
"2920",2920,1407,11.90517552,13.57872648,9,0.48744978,"prog10_I-IV-I-V_4_aug_4s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.16717882634087,0.16,0.97,4
"2921",2921,212,11.00855363,12.87900881,18,0.444469445,"prog02_I-IV-I-IV_3_dim_0.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.774828959592573,0.16,0.97,3
"2922",2922,2372,11.80218551,12.78478819,11,0.678859805,"prog17_i-bVI-bVII-bIII_4_min_5s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.18128233684778,0.16,0.97,4
"2923",2923,1810,11.67739203,12.87843415,6,0.263660845,"prog13_I-V-II-V_4_dim_0.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.14052383405165,0.16,0.97,4
"2924",2924,1261,11.81117004,13.57937487,9,0.274970546,"prog09_I-II-I-II_4_aug_2f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.08838398465068,0.16,0.97,4
"2925",2925,2540,8.134381779,3.904439377,5,0.415467213,"prog19_I-vi-IV-V_2_maj_1f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.84363443192217,0.16,0.97,2
"2926",2926,2995,10.92454067,12.87843415,6,0.72522931,"prog22_I-V-IV-V_2_dim_5s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.2551293353153,0.16,0.97,2
"2927",2927,3506,11.98003019,13.57872648,2,0.704981789,"prog25_I-II-I-V_4_dim_2s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.50993717829047,0.16,0.97,4
"2928",2928,4488,10.69518521,12.87843415,11,0.860980469,"prog32_I-viio-IV-I_4_min_6.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.1678302420419,0.16,0.97,4
"2929",2929,425,8.797649093,12.99388189,8,0.742483976,"prog04_I-V-IV-I_2_maj_1s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-0.987375046257187,0.16,0.97,2
"2930",2930,4082,11.96284206,12.87843415,7,0.274970546,"prog29_I-IV-V-IV_4_aug_2s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.13420834913998,0.16,0.97,4
"2931",2931,1683,11.91401468,13.57937487,7,0.758987225,"prog12_I-bVII-I-bVII_4_aug_1s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.33931873220406,0.16,0.97,4
"2932",2932,936,11.04256156,12.99388189,5,0.758987225,"prog07_I-II-V-I_3_aug_4f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.33931873220406,0.16,0.97,3
"2933",2933,1528,11.85545237,12.87843415,8,0.444469445,"prog11_I-IV-bVII-IV_4_dim_0.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.17371287794687,0.16,0.97,4
"2934",2934,119,11.74060954,13.57937487,10,0.622403636,"prog01_I-V-I-V_4_dim_1f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.17601031542228,0.16,0.97,4
"2935",2935,1777,11.02648727,12.99388189,12,0.818045437,"prog13_I-V-II-V_3_aug_1s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.11673737730799,0.16,0.97,3
"2936",2936,3772,4.642616393,12.78478819,5,0.415467213,"prog27_I-IV-ii-bVII_4_min_0.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.515183209379754,0.16,0.97,4
"2937",2937,4776,10.95366093,12.87843415,10,0.670636286,"prog34_I-V-bvo-I_4_dim_3f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.11581007773592,0.16,0.97,4
"2938",2938,4960,10.84237666,13.57937487,15,0.263660845,"prog36_I-viio-I-viio_2_dim_1f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.786959532302694,0.16,0.97,2
"2939",2939,3993,10.94644015,12.87843415,9,0.818045437,"prog29_I-IV-V-IV_2_aug_5f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.21422561731511,0.16,0.97,2
"2940",2940,824,12.21386621,12.87843415,6,0.443290865,"prog06_I-IV-V-I_4_dim_1f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.27099135671617,0.16,0.97,4
"2941",2941,348,9.916656974,12.99388189,7,0.259739858,"prog03_I-V-II-I_3_min_4f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.906376116140044,0.16,0.97,3
"2942",2942,5034,8.963632085,13.57937487,17,0.742483976,"prog36_I-viio-I-viio_4_maj_2s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.764617523895895,0.16,0.97,4
"2943",2943,4286,9.020062257,12.87900881,14,0.600184932,"prog31_i-bVII-i-bVII_3_maj_4s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.77870752177325,0.16,0.97,3
"2944",2944,1295,10.80298531,12.87843415,10,0.622403636,"prog10_I-IV-I-V_2_dim_1s.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-1.07227955192069,0.16,0.97,2
"2945",2945,333,9.648209364,12.99388189,8,0.600184932,"prog03_I-V-II-I_3_maj_2s.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.03252181527563,0.16,0.97,3
"2946",2946,2723,10.94644015,12.99388189,12,0.758987225,"prog20_I-ii-bVII-I_2_aug_4s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.10995717232485,0.16,0.97,2
"2947",2947,1753,9.747932947,12.99388189,11,0.7487108,"prog13_I-V-II-V_3_min_1s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.00027745389493,0.16,0.97,3
"2948",2948,2262,8.972459844,12.78478819,6,0.496172429,"prog17_i-bVI-bVII-bIII_2_maj_3s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.961488901366054,0.16,0.97,2
"2949",2949,2420,10.03502109,12.87843415,11,0.494142086,"prog18_I-II-V-II_2_min_6.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-0.932815821442926,0.16,0.97,2
"2950",2950,2643,11.07546849,12.78478819,14,0.580018445,"prog19_I-vi-IV-V_4_maj_6.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.959093153533079,0.16,0.97,4
"2951",2951,3919,11.4507872,12.78478819,6,0.860980469,"prog28_I-II-V-iii_4_min_3s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.36276782060477,0.16,0.97,4
"2952",2952,3650,11.86216489,13.57872648,13,0.443290865,"prog26_I-V-I-II_4_dim_4f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.04426085985493,0.16,0.97,4
"2953",2953,3428,10.94644015,12.87843415,5,0.818045437,"prog25_I-II-I-V_2_aug_4s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.33775118756897,0.16,0.97,2
"2954",2954,3680,8.927562055,12.78478819,5,0.241603715,"prog27_I-IV-ii-bVII_2_min_1s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.882020275922694,0.16,0.97,2
"2955",2955,276,11.90517552,13.57937487,5,0.274970546,"prog02_I-IV-I-IV_4_aug_3f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.21593752735631,0.16,0.97,4
"2956",2956,4954,10.72378227,13.57937487,9,0.860980469,"prog36_I-viio-I-viio_2_min_3s.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.25978744995132,0.16,0.97,2
"2957",2957,2604,10.55880192,12.78478819,7,0.852723303,"prog19_I-vi-IV-V_3_min_4f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.23672792708978,0.16,0.97,3
"2958",2958,4665,9.538049423,12.99388189,5,0.259739858,"prog34_I-V-bvo-I_2_min_0.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.966028475322992,0.16,0.97,2
"2959",2959,512,10.94310217,12.99388189,11,0.48744978,"prog04_I-V-IV-I_3_aug_3s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.00193578688992,0.16,0.97,3
"2960",2960,1430,10.72378227,12.87843415,3,0.860980469,"prog11_I-IV-bVII-IV_2_min_4s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.38067049438456,0.16,0.97,2
"2961",2961,386,10.40317761,12.87843415,18,0.600184932,"prog03_I-V-II-I_4_maj_5s.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.797581555040322,0.16,0.97,4
"2962",2962,2486,11.04256156,12.99388189,8,0.818045437,"prog18_I-II-V-II_3_aug_3s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.25727631092755,0.16,0.97,3
"2963",2963,4987,10.52111795,12.87900881,10,0.704981789,"prog36_I-viio-I-viio_3_maj_3f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-1.09744292230291,0.16,0.97,3
"2964",2964,1612,10.82354592,12.87900881,12,0.860980469,"prog12_I-bVII-I-bVII_3_min_1s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.15552775430881,0.16,0.97,3
"2965",2965,4908,10.7901622,12.87843415,3,0.828625868,"prog35_I-V-bvo-V_4_min_4s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.40908077896687,0.16,0.97,4
"2966",2966,3990,10.94644015,12.87843415,11,0.818045437,"prog29_I-IV-V-IV_2_aug_3s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.12793317680782,0.16,0.97,2
"2967",2967,2293,10.93332969,12.78478819,11,0.818045437,"prog17_i-bVI-bVII-bIII_2_aug_1f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.16717882634087,0.16,0.97,2
"2968",2968,2298,10.93332969,12.78478819,7,0.818045437,"prog17_i-bVI-bVII-bIII_2_aug_3s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.26446924076498,0.16,0.97,2
"2969",2969,2190,10.94214032,12.99388189,2,0.704981789,"prog16_I-bVII-IV-bVII_3_dim_2s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.33579563151399,0.16,0.97,3
"2970",2970,3324,10.86076239,12.99388189,3,0.828625868,"prog24_I-II-iii-I_3_dim_5s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.370860167379,0.16,0.97,3
"2971",2971,1194,10.78358212,12.87900881,12,0.933428519,"prog09_I-II-I-II_3_min_4f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-1.15167495659649,0.16,0.97,3
"2972",2972,1558,10.31532982,13.57937487,10,0.947912509,"prog12_I-bVII-I-bVII_2_maj_4f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.17044031327713,0.16,0.97,2
"2973",2973,1021,10.76464098,12.99388189,6,0.828625868,"prog08_I-IV-bVII-I_2_dim_5s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.28676276580175,0.16,0.97,2
"2974",2974,4483,10.69518521,12.87843415,14,0.678859805,"prog32_I-viio-IV-I_4_min_3s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-0.992572297710612,0.16,0.97,4
"2975",2975,1801,10.67162522,12.87843415,9,0.259739858,"prog13_I-V-II-V_4_min_2f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.961488901366054,0.16,0.97,4
"2976",2976,5054,11.00835966,13.57937487,15,0.263660845,"prog36_I-viio-I-viio_4_dim_1f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.79688611227549,0.16,0.97,4
"2977",2977,2665,12.19321446,12.78478819,3,0.703285961,"prog19_I-vi-IV-V_4_dim_5f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.46660055921345,0.16,0.97,4
"2978",2978,2702,10.76104194,12.99388189,17,0.839758303,"prog20_I-ii-bVII-I_2_min_6.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.989833781088313,0.16,0.97,2
"2979",2979,3387,10.49199768,2.584196332,8,-2.22e-16,"prog25_I-II-I-V_2_maj_2f.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-0.834285698816216,0.16,0.97,2
"2980",2980,756,9.316026146,12.99388189,8,0.580018445,"prog06_I-IV-V-I_3_maj_2s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.985738992566655,0.16,0.97,3
"2981",2981,193,8.127699338,12.87900881,10,0.742483976,"prog02_I-IV-I-IV_3_maj_3f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.877308446073208,0.16,0.97,3
"2982",2982,3034,10.92242378,12.99388189,10,0.263660845,"prog22_I-V-IV-V_3_dim_1s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-0.94482654080124,0.16,0.97,3
"2983",2983,1840,10.31532982,12.87843415,10,0.947912509,"prog14_I-bVII-I-IV_2_maj_4f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.17633896961426,0.16,0.97,2
"2984",2984,2779,11.19107794,12.87843415,12,0.852723303,"prog20_I-ii-bVII-I_4_maj_3s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.14943451523404,0.16,0.97,4
"2985",2985,1281,9.444154155,12.87843415,12,0.655551937,"prog10_I-IV-I-V_2_min_0.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.897780760832537,0.16,0.97,2
"2986",2986,483,9.916656974,12.99388189,9,0.259739858,"prog04_I-V-IV-I_3_min_1f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-0.835958419867083,0.16,0.97,3
"2987",2987,1586,10.76464098,13.57937487,14,0.828625868,"prog12_I-bVII-I-bVII_2_dim_6.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.07050580657739,0.16,0.97,2
"2988",2988,2418,10.17887743,12.87843415,7,0.259739858,"prog18_I-II-V-II_2_min_5f.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-0.951408662768287,0.16,0.97,2
"2989",2989,2192,10.86440463,12.99388189,8,0.828625868,"prog16_I-bVII-IV-bVII_3_dim_3s.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.23883264389404,0.16,0.97,3
"2990",2990,1742,6.518797485,3.698495583,8,0.415467213,"prog13_I-V-II-V_3_maj_2f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.607442887633517,0.16,0.97,3
"2991",2991,4906,10.2390046,12.87843415,11,0.704981789,"prog35_I-V-bvo-V_4_min_3s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.03909085392659,0.16,0.97,4
"2992",2992,4710,9.51697576,12.99388189,7,0.852723303,"prog34_I-V-bvo-I_3_maj_5f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-1.14943451523404,0.16,0.97,3
"2993",2993,911,10.06425877,12.99388189,13,0.7487108,"prog07_I-II-V-I_3_min_3s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.994218756500807,0.16,0.97,3
"2994",2994,1329,7.715843937,12.87843415,7,0.241603715,"prog10_I-IV-I-V_3_min_1f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.683036803441325,0.16,0.97,3
"2995",2995,2975,9.968137363,12.87843415,9,0.7487108,"prog22_I-V-IV-V_2_min_1s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.0959274273881,0.16,0.97,2
"2996",2996,4600,11.01518908,12.87900881,12,0.818045437,"prog33_I-ii-I-ii_3_aug_3f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.14975426300267,0.16,0.97,3
"2997",2997,4349,11.592806,13.57937487,15,0.622403636,"prog31_i-bVII-i-bVII_4_dim_1f.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.01866260760265,0.16,0.97,4
"2998",2998,5031,3.586383059,13.57937487,10,0.415467213,"prog36_I-viio-I-viio_4_maj_1f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.257763047265043,0.16,0.97,4
"2999",2999,2705,10.80298531,12.99388189,17,0.622403636,"prog20_I-ii-bVII-I_2_dim_1s.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.880282143295471,0.16,0.97,2
"3000",3000,3750,11.03045312,12.78478819,10,0.758987225,"prog27_I-IV-ii-bVII_3_aug_1f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.20030387589634,0.16,0.97,3
"3001",3001,1638,11.0039089,12.87900881,9,0.274970546,"prog12_I-bVII-I-bVII_3_aug_2s.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.00498276083253,0.16,0.97,3
"3002",3002,3366,11.68989081,12.87843415,6,0.828625868,"prog24_I-II-iii-I_4_dim_3f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.3926733897833,0.16,0.97,4
"3003",3003,2368,11.15287197,12.78478819,13,0.7487108,"prog17_i-bVI-bVII-bIII_4_min_3s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.07405638602574,0.16,0.97,4
